ANO_OCORRENCIA,MES_OCORRENCIA,UF,MUNICIPIO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,TIPO_OCORRENCIA,MAIS_1000_MIL_HAB,TOTAL
2024,1,RS,PORTO ALEGRE,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Arrecadação,S,1
2024,1,RS,PORTO ALEGRE,Espingarda,BSA (BIRMINGHAN SMALL ARMS),.22 LR,Campanha do Desarmamento,S,1
2024,1,RS,PORTO ALEGRE,Espingarda,REMINGTON (REMINGTON ARMS COMPANY),12,Apreensão de Arma de Fogo,S,1
2024,1,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,S,1
2024,1,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,S,2
2024,1,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,2
2024,1,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,S,1
2024,1,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,S,4
2024,1,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,4
2024,1,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.38 SPL,Campanha do Desarmamento,S,1
2024,1,RS,RIO GRANDE,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,1,RS,RIO PARDO,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),28,Apreensão de Arma de Fogo,N,1
2024,1,RS,RIO PARDO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,1,RS,ROSÁRIO DO SUL,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,N,1
2024,1,RS,SALTO DO JACUÍ,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,N,1
2024,1,RS,SANTA CRUZ DO SUL,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apreensão de Arma de Fogo,S,1
2024,1,RS,SANTA CRUZ DO SUL,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Apreensão de Arma de Fogo,S,1
2024,1,RS,SANTA MARIA,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,1
2024,1,RS,SANTA MARIA,Revolver,SMITH & WESSON,.32,Campanha do Desarmamento,S,1
2024,1,RS,SANTA ROSA,Espingarda,BOITO (E.R. AMANTINO & CIA),16,Extravio/Perda de Arma de Fogo,N,1
2024,1,RS,SANTA VITÓRIA DO PALMAR,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),24,Apreensão de Arma de Fogo,N,1
2024,1,RS,SANTO ANTÔNIO DA PATRULHA,Espingarda,SAUER (J.P. SAUER & SOHN),12,Extravio/Perda de Arma de Fogo,N,1
2024,1,RS,SANTO ANTÔNIO DA PATRULHA,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,N,1
2024,1,RS,SANTO ANTÔNIO DO PALMA,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),36,Apreensão de Arma de Fogo,N,1
2024,1,RS,SANTO AUGUSTO,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Furto de Arma de Fogo,N,1
2024,1,RS,SANTO ÂNGELO,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Furto de Arma de Fogo,N,1
2024,1,RS,SANTO ÂNGELO,Revolver,TAURUS ARMAS S.A.,.357 Mag,Apreensão de Arma de Fogo,N,1
2024,1,RS,SAPIRANGA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Furto de Arma de Fogo,N,1
2024,1,RS,SAPUCAIA DO SUL,Pistola,TAURUS ARMAS S.A.,380,Arrecadação,S,1
2024,1,RS,SAPUCAIA DO SUL,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,S,1
2024,1,RS,SAPUCAIA DO SUL,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,1,RS,SELBACH,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apreensão de Arma de Fogo,N,1
2024,1,RS,SELBACH,Pistola,TAURUS ARMAS S.A.,.40 S&W,Apreensão de Arma de Fogo,N,1
2024,1,RS,SOBRADINHO,Espingarda,ROSSI (AMADEO ROSSI S.A.),36,Apreensão de Arma de Fogo,N,1
2024,1,RS,SOBRADINHO,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,N,1
2024,1,RS,SOLEDADE,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,1,RS,SÃO BORJA,Espingarda,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,N,1
2024,1,RS,SÃO BORJA,Pistola,TAURUS ARMAS S.A.,380,Recuperação de Arma de Fogo,N,1
2024,1,RS,SÃO BORJA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,1,RS,SÃO BORJA,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,N,1
2024,1,RS,SÃO FRANCISCO DE ASSIS,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Furto de Arma de Fogo,N,1
2024,1,RS,SÃO FRANCISCO DE PAULA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,1,RS,SÃO GABRIEL,Espingarda,ZBROJOVKA BRNO,12,Campanha do Desarmamento,N,1
2024,1,RS,SÃO GABRIEL,Revolver,TAURUS ARMAS S.A.,.32,Apreensão de Arma de Fogo,N,1
2024,1,RS,SÃO LEOPOLDO,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,1
2024,1,RS,SÃO LEOPOLDO,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,S,1
2024,1,RS,SÃO LEOPOLDO,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,1,RS,SÃO LUIZ GONZAGA,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,1,RS,SÃO MIGUEL DAS MISSÕES,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,1,RS,SÃO VICENTE DO SUL,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,N,1
2024,1,RS,TAPEJARA,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,1,RS,TAPERA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apreensão de Arma de Fogo,N,1
2024,1,RS,TAPES,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apreensão de Arma de Fogo,N,1
2024,1,RS,TAQUARI,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Furto de Arma de Fogo,N,1
2024,1,RS,TENENTE PORTELA,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,1,RS,TEUTÔNIA,Espingarda,WORCESTER MASS,28,Apreensão de Arma de Fogo,N,1
2024,1,RS,TEUTÔNIA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,1,RS,TORRES,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,1,RS,TORRES,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apreensão de Arma de Fogo,N,1
2024,1,RS,TRAMANDAÍ,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,1,RS,TRÊS ARROIOS,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Recuperação de Arma de Fogo,N,1
2024,1,RS,TRÊS DE MAIO,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,1,RS,TUPARENDI,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Extravio/Perda de Arma de Fogo,N,2
2024,1,RS,URUGUAIANA,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,1,RS,URUGUAIANA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,1,RS,URUGUAIANA,Revolver,SMITH & WESSON,.357 Mag,Apreensão de Arma de Fogo,S,1
2024,1,RS,VACARIA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,1,RS,VACARIA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Extravio/Perda de Arma de Fogo,N,1
2024,1,RS,VALE DO SOL,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Roubo de Arma de Fogo,N,2
2024,1,RS,VALE VERDE,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,N,1
2024,1,RS,VENÂNCIO AIRES,Espingarda,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,N,1
2024,1,RS,VENÂNCIO AIRES,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,1,RS,VENÂNCIO AIRES,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,N,1
2024,1,RS,VIAMÃO,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,2
2024,1,RS,VIAMÃO,Rifle,WINCHESTER,.22 LR,Furto de Arma de Fogo,S,1
2024,1,RS,VITÓRIA DAS MISSÕES,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Roubo de Arma de Fogo,N,1
2024,1,RS,ÁGUA SANTA,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Apreensão de Arma de Fogo,N,1
2024,1,RS,ÁGUA SANTA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,N,1
2024,1,RS,ÁGUA SANTA,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,N,1
2024,1,SC,ARVOREDO,Pistola,TAURUS ARMAS S.A.,.40 S&W,Apreensão de Arma de Fogo,N,1
2024,1,SC,BALNEÁRIO CAMBORIÚ,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Extravio/Perda de Arma de Fogo,S,1
2024,1,SC,BALNEÁRIO CAMBORIÚ,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,S,1
2024,1,SC,BALNEÁRIO CAMBORIÚ,Revolver,TAURUS ARMAS S.A.,.38 SPL,Extravio/Perda de Arma de Fogo,S,1
2024,1,SC,BALNEÁRIO CAMBORIÚ,Revolver,TAURUS ARMAS S.A.,.38 SPL,Furto de Arma de Fogo,S,1
2024,1,SC,BIGUAÇU,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.32,Campanha do Desarmamento,N,1
2024,1,SC,CAMPOS NOVOS,Pistola,WALTHER (CARL WALTHER GMBH SPORTWAFFEN),.22 LR,Apostilada no Exercito,N,1
2024,1,SC,CAPINZAL,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Apostilada no Exercito,N,1
2024,1,SC,CRICIÚMA,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,1,SC,CRICIÚMA,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Campanha do Desarmamento,S,1
2024,1,SC,CRICIÚMA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,1,SC,FLORIANÓPOLIS,Pistola,TAURUS ARMAS S.A.,380,Arrecadação,S,1
2024,1,SC,FLORIANÓPOLIS,Pistola,TAURUS ARMAS S.A.,.40 S&W,Recuperação de Arma de Fogo,S,1
2024,1,SC,FLORIANÓPOLIS,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,2
2024,1,SC,IMBITUBA,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,N,1
2024,1,SC,IMBITUBA,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,N,1
2024,1,SC,IPORÃ DO OESTE,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Recuperação de Arma de Fogo,N,1
2024,1,SC,IPUMIRIM,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,1,SC,ITAJAÍ,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,1,SC,JOINVILLE,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,S,1
2024,1,SC,JOINVILLE,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,1,SC,LAGES,Pistola,TAURUS ARMAS S.A.,.380 ACP,Furto de Arma de Fogo,S,1
2024,1,SC,OTACÍLIO COSTA,Pistola,GLOCK GMBH (ÁUSTRIA),9 mm,Apostilada no Exercito,N,1
2024,1,SC,PARAÍSO,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),36,Extravio/Perda de Arma de Fogo,N,1
2024,1,SC,PIRATUBA,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apostilada no Exercito,N,1
2024,1,SC,POMERODE,Pistola,TAURUS ARMAS S.A.,9x19mm,Furto de Arma de Fogo,N,1
2024,1,SC,SÃO JOAQUIM,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apostilada no Exercito,N,1
2024,1,SC,SÃO JOAQUIM,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,1,SC,TUBARÃO,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Furto de Arma de Fogo,S,1
2024,1,SC,WITMARSUM,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,1,SE,ARACAJU,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,Furto de Arma de Fogo,S,2
2024,1,SE,BARRA DOS COQUEIROS,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,1,SE,ITABAIANA,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,N,1
2024,1,SE,NOSSA SENHORA DA GLÓRIA,Pistola,TAURUS ARMAS S.A.,.40 S&W,Campanha do Desarmamento,N,1
2024,1,SP,ADAMANTINA,Pistola,GLOCK GMBH (ÁUSTRIA),380,Campanha do Desarmamento,N,1
2024,1,SP,ADAMANTINA,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,N,1
2024,1,SP,AGUAÍ,Pistola,TAURUS ARMAS S.A.,"7,65mm",Apostilada no Exercito,N,1
